,retail_sales,oil_price_oil,oil_price_mom_oil,oil_price_yoy_oil,oil_volatility_1m_oil,oil_volatility_3m_oil,oil_price_30d_avg_oil,oil_price_90d_avg_oil,oil_price_180d_avg_oil,oil_momentum_oil,iip_durable_iip,iip_nondurable_iip,iip_combined_iip,iip_durable_yoy_iip,iip_nondurable_yoy_iip,iip_combined_yoy_iip,iip_durable_mom_iip,iip_nondurable_mom_iip,iip_combined_mom_iip,iip_durable_3m_avg_iip,iip_durable_6m_avg_iip,iip_nondurable_3m_avg_iip,iip_nondurable_6m_avg_iip,iip_combined_3m_avg_iip,iip_combined_6m_avg_iip,cpi_index_cpi,inflation_mom_cpi,inflation_yoy_cpi,cpi_3m_avg_cpi,cpi_6m_avg_cpi,lending_rate_lending,interest_rate_lending,rate_spread_lending,lending_rate_mom_lending,lending_rate_3m_avg_lending,lending_rate_6m_avg_lending,wpi_index_wpi,wpi_inflation_wpi,wpi_mom_wpi,wpi_3m_avg_wpi,wpi_6m_avg_wpi,interest_rate_repo,usd_inr_usd_inr,log_retail_sales
2017-11-01,3000.8,61.3159045454545,9.376438879275527,37.92432187650705,7.9792229196423055,28.571097486110222,47.41519891107424,81.34305428370408,70.01458123044631,-0.4170959115242714,3.1,21.864000000000026,13.4,-54.41176470588235,618.1818181818181,165.34653465346537,-134.44444444444446,189.02439024390247,-1721.0625000000005,-3.3333333333333326,-1.9333333333333325,14.133333333333333,9.749999999999998,5.4,3.9083333333333328,137.6,1.102130786186617,4.878048780487809,136.29999999999998,135.08333333333334,13.59891304347826,6.289565217391305,7.713439130434782,-0.9789677158766343,13.716123188405797,13.90769927536232,116.4,4.021447721179627,0.6920415224913601,115.63333333333333,114.71666666666668,6.57717878728797,64.56,8.006634198767678
2017-12-01,3250.3,62.2900801578947,1.5887812789551647,18.11759443834251,8.013496494348042,28.63242733319873,47.43335277665486,81.20926528545846,70.21002555804307,-0.4159120562176986,2.1,16.8,9.45,-142.0,-6823.0,-463.4615384615385,-32.258064516129025,-29.11392405063291,-29.477611940298495,-1.2666666666666655,-0.999999999999999,15.316666666666666,11.75,7.483333333333334,5.375,137.2,-0.2906976744186051,5.21472392638036,136.96666666666667,135.95000000000002,13.501086956521739,6.2504347826086954,7.719960869565217,-1.5744496696575392,13.667210144927536,13.850634057971014,115.7,3.5810205908684,-0.6013745704467333,115.90000000000002,115.21666666666664,6.568697601871709,64.5,8.086502578755997
2018-01-01,2700.5,67.0601533863636,7.657837678772572,24.00743073230902,8.6403257588711,28.66007170895044,47.79202354862455,81.13723307560998,70.41817891018954,-0.4109729684263669,7.6,10.7,9.15,-480.0,11.458333333333323,140.7894736842105,261.90476190476187,-36.30952380952381,-3.1746031746031966,4.266666666666668,0.6666666666666675,15.316666666666666,12.85,10.666666666666666,6.758333333333333,136.9,-0.218658892128265,5.065234075211045,137.23333333333332,136.4,13.4,6.21,7.726699999999999,-2.1897810218978075,13.616666666666667,13.791666666666666,116.0,3.0195381882770933,0.2592912705272177,116.03333333333336,115.56666666666666,6.559933710274907,64.235,7.901192220032946
2018-02-01,2650.3,63.5373357631578,-5.2532203481689965,15.811568665646792,9.104644442176308,28.71336750288489,48.33235362961871,81.00845915075617,70.59722866134288,-0.4033665849677187,7.5,7.4,7.45,-263.0434782608696,-28.846153846153843,156.8965517241379,-1.3157894736842035,-30.84112149532709,-18.579234972677583,5.733333333333334,1.2000000000000008,11.633333333333333,12.883333333333333,8.683333333333334,7.041666666666667,136.4,-0.365230094959823,4.441041347626351,136.83333333333334,136.56666666666666,13.417222222222222,6.223777777777777,7.545281111111111,-1.3069990679207404,13.582222222222223,13.757222222222222,116.1,2.743362831858409,0.0862068965517215,115.93333333333334,115.78333333333336,6.551169818678105,63.97,7.882428120119947
2018-03-01,2750.8,63.7954132142857,0.4061823619578852,23.94768263422156,9.518864461891368,28.76623371675003,48.922038450094895,80.87181929758157,70.79150851650161,-0.3950669234968245,6.2,14.1,10.15,-1133.3333333333337,87.99999999999999,194.20289855072463,-17.333333333333336,90.54054054054052,36.24161073825503,7.1000000000000005,2.9166666666666674,10.733333333333334,13.212666666666665,8.916666666666666,8.2,136.5,0.0733137829912022,4.278074866310155,136.6,136.78333333333333,13.432777777777778,6.2362222222222226,7.381418888888888,-0.5096476256188736,13.55111111111111,13.726111111111113,116.3,2.738515901060068,0.1722652885443709,116.13333333333333,116.01666666666664,6.543254045622929,65.2,7.919647057445681
2018-04-01,2700.2,69.2190984375,8.50168523087451,31.86928395406217,10.200805330014893,28.79242258922385,49.67349970710247,80.73970023260141,71.04153355411736,-0.3847698274331084,3.9,7.5,5.7,-657.1428571428572,-14.772727272727282,40.74074074074072,-37.096774193548384,-46.80851063829788,-43.84236453201971,5.866666666666668,5.066666666666667,9.666666666666666,13.212666666666665,7.766666666666667,9.216666666666669,137.1,0.439560439560438,4.576659038901609,136.66666666666666,136.95000000000002,13.45,6.25,7.199999999999999,0.3731343283581934,13.516666666666666,13.691666666666668,117.3,3.621908127208484,0.8598452278589797,116.56666666666666,116.3,6.534490154026126,65.87081967213115,7.901081123323146
2018-05-01,2600.6,75.25204525,8.715725787655737,48.814677749033855,11.11809489321945,28.79571044329176,50.76510104376914,80.63965964093474,71.32077336690976,-0.3704698002222285,6.7,-1.6,2.55,1016.6666666666669,-116.49484536082475,-50.48543689320388,71.79487179487181,-121.33333333333334,-55.26315789473685,5.600000000000001,5.666666666666667,6.666666666666667,9.15,6.133333333333333,7.408333333333332,137.8,0.510576221735981,4.87062404870624,137.13333333333335,136.98333333333332,13.532417582417581,6.25,7.282417582417581,0.862893140815783,13.516666666666666,13.675183150183152,118.3,4.782993799822854,0.8525149190110826,117.3,116.61666666666666,6.526008968609865,66.52,7.863497466617219
2018-06-01,2680.9,73.825793025,-1.8953002808916983,58.574945021857005,11.507883213438951,28.787941676206756,52.0365978652374,80.46246864809083,71.58410596704864,-0.3532811167797536,13.6,0.2,6.9,-488.5714285714286,-95.83333333333334,961.5384615384615,102.98507462686568,-112.5,170.58823529411765,8.066666666666668,7.583333333333335,2.033333333333333,6.383333333333333,5.05,6.983333333333333,138.5,0.5079825834542806,4.924242424242431,137.79999999999998,137.20000000000002,13.617582417582417,6.25,7.367582417582417,1.368977247021959,13.516666666666666,13.658150183150184,119.1,5.67879325643299,0.6762468300929747,118.23333333333332,117.18333333333334,6.5172450770130625,66.99,7.893907838025209
2018-07-01,2720.4,73.4682748636363,-0.4842727002507541,53.51422634377143,11.229850972912848,28.76150117497904,53.549580420691946,80.23580005768679,71.83971610517996,-0.3325974143438261,14.1,5.3,9.7,-687.5,29.268292682926838,1041.1764705882354,3.6764705882353033,2549.9999999999995,40.57971014492754,11.466666666666669,8.666666666666666,1.2999999999999998,5.483333333333333,6.383333333333333,7.075,139.8,0.9386281588447788,4.172876304023854,138.70000000000002,137.68333333333334,13.7,6.25,7.449999999999999,1.8587360594795488,13.516666666666666,13.641666666666667,119.9,5.267778753292363,0.6717044500419878,119.1,117.83333333333331,6.508763891596803,67.66868852459017,7.908534207301484
2018-08-01,2780.7,72.5347376,-1.270667189843544,43.254240888008624,10.87338345980993,28.681809415068653,54.94988527753405,79.9126193705263,72.08344465401593,-0.3123753706188626,5.5,6.5,6.0,27.906976744186053,-9.72222222222222,4.347826086956519,-60.99290780141844,22.64150943396226,-38.144329896907216,11.066666666666668,8.333333333333334,4.0,5.333333333333333,7.533333333333332,6.833333333333333,140.4,0.4291845493562096,3.692762186115206,139.5666666666667,138.35,13.716847826086957,6.334239130434782,7.3826086956521735,1.3553996547977354,13.555978260869564,13.636050724637682,120.1,4.616724738675959,0.1668056713928223,119.7,118.5,6.5,68.37,7.930457973549896
2018-09-01,2850.2,77.8833896374999,7.37391795224458,42.8442125973179,11.070335611640877,28.49381923581526,56.33195462735547,79.54782959355167,72.37021227321416,-0.2918479999368597,5.4,6.4,5.9,-231.7073170731708,-39.04761904761904,84.375,-1.818181818181808,-1.538461538461533,-1.6666666666666607,8.333333333333334,8.200000000000001,6.066666666666666,4.05,7.2,6.124999999999999,140.2,-0.1424501424501567,3.698224852071008,140.13333333333333,138.96666666666667,13.733695652173912,6.418478260869565,7.315217391304348,0.8520632501159222,13.595289855072464,13.630434782608695,120.9,5.22193211488251,0.6661115736886103,120.3,119.26666666666668,6.5,70.68229508196721,7.955144446239112
2018-10-01,3050.5,80.08267025,2.823812141120752,42.85294089390776,11.437295151961877,28.18773353560653,57.67207381664119,79.11946156546524,72.65706075061316,-0.2710760074002526,17.4,8.6,13.0,-293.3333333333333,4.878048780487809,-2006.105263157895,222.2222222222222,34.37499999999998,120.33898305084745,9.433333333333335,10.45,7.166666666666667,4.233333333333333,8.299999999999999,7.341666666666666,140.7,0.3566333808844524,3.379867744305653,140.4333333333333,139.56666666666666,13.75,6.5,7.25,0.3649635036496512,13.633333333333333,13.625,122.0,5.536332179930792,0.9098428453267138,121.0,120.05,6.5,72.92,8.023060790591908
2018-11-01,3200.8,65.3992193690476,-18.33536623480959,6.659470905409326,11.263272588704623,28.02012175635349,58.351820933942776,78.61498018418568,72.86357705704938,-0.2577518839637013,-3.0,-0.3,-1.65,-196.7741935483871,-101.26582278481013,-112.31343283582088,-117.24137931034484,-103.48837209302326,-112.6923076923077,6.600000000000001,8.833333333333334,4.9,4.45,5.75,6.641666666666667,140.8,0.0710732054015839,2.3255813953488413,140.5666666666667,140.0666666666667,13.75,6.5,7.25,0.3649635036496512,13.633333333333333,13.625,121.6,4.4673539518900185,-0.3278688524590234,121.5,120.6,6.5,73.45,8.071156057543025
2018-12-01,3450.3,57.7726383529411,-11.661578058095346,-7.252265197769303,11.057398631678073,27.903480932067147,58.712138481313545,78.03474208002645,73.0236105439308,-0.2476153964717038,4.1,6.5,5.3,95.2380952380952,-61.30952380952381,-43.91534391534392,-236.66666666666663,-2266.666666666667,-421.2121212121213,6.166666666666668,7.250000000000001,4.933333333333334,5.5,5.55,6.374999999999999,140.1,-0.497159090909105,2.1137026239067103,140.53333333333333,140.33333333333334,13.75,6.5,7.25,0.3649635036496512,13.633333333333333,13.625,119.7,3.457216940363006,-1.5141673486088294,121.09999999999998,120.7,6.5,72.78478260869565,8.146216462766645
2019-01-01,2900.5,59.2680025795454,2.588360630977093,-11.619643578689898,10.678579900842529,27.72795770410772,59.237100678131725,77.44297417218012,73.18621314598091,-0.2350874780915697,2.5,3.8,3.15,-67.10526315789474,-64.48598130841121,-65.57377049180327,-39.02439024390243,-41.53846153846155,-40.56603773584906,1.2000000000000015,5.316666666666667,3.333333333333333,5.25,2.266666666666667,5.283333333333332,139.6,-0.356887937187722,1.9722425127830512,140.16666666666666,140.29999999999998,13.75,6.5,7.25,0.3649635036496512,13.633333333333333,13.625,119.2,2.758620689655178,-0.417710944026739,120.16666666666669,120.58333333333331,6.5,72.09739130434782,7.972638414906119
2019-02-01,2850.3,64.534530625,8.885955011536328,1.5694628203476446,10.340535827377376,27.581050941357717,59.90875240134601,76.97185384579123,73.38003127664612,-0.2216797516483126,0.9,5.0,2.95,-88.0,-32.432432432432435,-60.40268456375839,-64.0,31.578947368421066,-6.349206349206337,2.5000000000000018,4.550000000000001,5.1000000000000005,5.0,3.8,4.775,139.9,0.2148997134670649,2.56598240469208,139.86666666666667,140.21666666666667,13.75,6.5,7.25,0.3649635036496512,13.633333333333333,13.625,119.5,2.9285099052541064,0.251677852348986,119.46666666666668,120.48333333333332,6.5,71.41,7.955179530880813
2019-03-01,2950.8,66.74,3.417502775088943,4.615671624891848,9.987930986139856,27.391499331260704,60.65072372912379,76.50462443670034,73.57186281650118,-0.207228005160577,-3.2,1.4,-0.9000000000000001,-151.61290322580646,-90.0709219858156,-108.86699507389164,-455.55555555555554,-72.0,-130.5084745762712,0.0666666666666683,3.116666666666668,3.4000000000000004,4.166666666666666,1.7333333333333334,3.641666666666666,140.4,0.3573981415296634,2.857142857142869,139.96666666666667,140.25,13.75,6.5,7.25,0.3649635036496512,13.633333333333333,13.625,119.9,3.095442820292349,0.3347280334728086,119.53333333333336,120.31666666666666,6.5,70.9,7.989831599010147
2019-04-01,2900.2,71.0009224999999,6.384360952951607,2.5741798184626408,9.921150829476112,27.2145865493525,61.37566710967935,76.1145416922559,73.78650569282394,-0.1936407190385293,2.2,5.4,3.8,-43.58974358974358,-27.999999999999996,-33.33333333333333,-168.75,285.7142857142858,-522.2222222222223,-0.0333333333333315,0.5833333333333345,3.9333333333333336,3.633333333333333,1.95,2.108333333333333,141.2,0.5698005698005604,2.9905178701677526,140.5,140.33333333333334,13.75,6.5,7.25,0.3649635036496512,13.633333333333333,13.625,121.1,3.239556692242118,1.000834028356956,120.16666666666669,120.16666666666669,6.5,69.18,7.972534979113795
2019-05-01,2800.6,70.0137243421052,-1.3904018752639358,-6.961034601109118,9.506843889607293,26.98602734441482,62.227584777143456,75.67451924843802,73.97503276555787,-0.1776943494962753,0.2,8.1,4.15,-97.01492537313432,-606.2499999999999,62.74509803921568,-90.9090909090909,49.99999999999998,9.210526315789448,-0.2666666666666649,1.1166666666666678,4.966666666666667,5.033333333333334,2.35,3.0749999999999997,142.0,0.56657223796035,3.047895500725684,141.20000000000002,140.53333333333333,13.75,6.5,7.25,0.3649635036496512,13.633333333333333,13.625,121.6,2.789518174133554,0.4128819157720897,120.86666666666667,120.16666666666669,6.5,69.52,7.937588958921677
2019-06-01,2880.9,62.3744249999999,-10.91114551309641,-15.51133764472027,9.336340186839086,26.810815960273025,62.548877306310125,75.1765252151047,74.13178208434093,-0.1679732851799512,-10.2,7.4,-1.3999999999999997,-175.0,3600.0,-120.28985507246377,-3291.999999999999,-8.64197530864197,-133.73493975903614,-2.599999999999998,-1.2666666666666653,6.966666666666666,5.183333333333334,2.1833333333333336,1.9583333333333328,142.9,0.6338028169014187,3.1768953068592065,142.03333333333333,141.0,13.75,6.5,7.25,0.3649635036496512,13.633333333333333,13.625,121.5,2.015113350125941,-0.0822368421052543,121.4,120.46666666666664,6.5,69.18967213114755,7.965858024312037
2019-07-01,2920.4,63.6270103260869,2.008171339594722,-13.395257416640938,9.199342286880256,26.5716058067454,62.86719337551302,74.65606661054075,74.28330224271818,-0.1579091126850668,-2.4,8.5,3.05,-117.02127659574468,60.377358490566046,-68.55670103092784,-76.47058823529412,14.864864864864868,-317.85714285714295,-4.133333333333331,-2.083333333333332,8.0,5.966666666666666,1.9333333333333331,1.9416666666666655,144.2,0.9097270818754222,3.147353361945626,143.03333333333333,141.76666666666668,13.75,6.5,7.25,0.3649635036496512,13.633333333333333,13.625,121.3,1.1676396997497784,-0.1646090534979438,121.46666666666664,120.81666666666666,6.5,68.87,7.979475872181931
2019-08-01,2980.7,59.3498171052631,-6.722291679120696,-18.17738773309756,9.10065872620318,26.2197057305506,63.01676445568845,74.00810683234528,74.38792789330297,-0.1485153836127186,-9.7,3.1,-3.3,-276.3636363636364,-52.3076923076923,-154.99999999999997,304.1666666666667,-63.52941176470588,-208.1967213114754,-7.433333333333331,-3.8499999999999983,6.333333333333333,5.65,-0.5499999999999998,0.8999999999999995,145.0,0.554785020804438,3.276353276353272,144.03333333333333,142.61666666666667,13.75,6.5,7.25,0.3649635036496512,13.633333333333333,13.625,121.5,1.1656952539550458,0.1648804616652954,121.43333333333332,121.15,6.5,69.0,7.999913451243781
2019-09-01,3050.2,61.7232732142857,3.999095910966366,-20.74911800632944,8.840872776683268,25.71080571291422,63.35855257442552,73.32047033270602,74.51333787075609,-0.1358681649623406,-10.5,-1.1,-5.8,-294.44444444444446,-117.1875,-198.3050847457627,8.247422680412386,-135.48387096774195,75.75757575757575,-7.533333333333331,-5.0666666666666655,3.5,5.233333333333333,-2.0166666666666666,0.0833333333333327,145.8,0.5517241379310533,3.9942938659058624,145.0,143.51666666666665,13.75,6.5,7.25,0.3649635036496512,13.633333333333333,13.625,121.3,0.3308519437551727,-0.1646090534979438,121.36666666666666,121.38333333333334,6.5,70.07229508196721,8.022962441222083
2019-10-01,3250.5,59.7034204545454,-3.2724329974010646,-25.447765080553875,8.630709751169741,25.30416423471666,63.59897688772518,72.67301375296121,74.6040487251332,-0.1248611609266898,-18.9,-3.3,-11.1,-208.6206896551724,-138.3720930232558,-185.3846153846154,79.99999999999999,199.99999999999997,91.3793103448276,-13.033333333333331,-8.583333333333332,-0.4333333333333333,3.783333333333333,-6.733333333333333,-2.4000000000000004,147.2,0.9602194787379892,4.619758351101644,146.0,144.51666666666668,13.75,6.5,7.25,0.3649635036496512,13.633333333333333,13.625,122.0,0.0,0.577081615828523,121.6,121.53333333333336,6.5,71.11,8.086564109644524
2019-11-01,3400.8,62.5325726190476,4.738676851280488,-4.383304231543683,8.276960976943629,25.042608307356936,63.9978085408601,72.16722226354322,74.73534707301678,-0.1132011662143476,-1.4,1.1,-0.1499999999999999,-53.33333333333334,-466.6666666666667,-90.90909090909092,-92.5925925925926,-133.33333333333334,-98.64864864864865,-10.266666666666664,-8.849999999999998,-1.1,2.6166666666666667,-5.683333333333333,-3.116666666666667,148.6,0.9510869565217516,5.539772727272707,147.20000000000002,145.61666666666667,13.75,6.5,7.25,0.3649635036496512,13.633333333333333,13.625,122.3,0.5756578947368363,0.2459016393442592,121.86666666666667,121.65,6.5,70.76,8.13176597704458
2019-12-01,3650.3,65.5020425,4.748676979983868,13.379004953588748,7.594932949266403,24.93829520828044,64.62935082419344,71.84493826208124,74.8947127787046,-0.100432787784802,-5.6,-3.2,-4.4,-236.58536585365857,-149.23076923076923,-183.01886792452837,300.0,-390.9090909090909,2455.33333333334,-8.633333333333331,-8.083333333333332,-1.8,0.85,-5.216666666666667,-3.616666666666667,150.4,1.211305518169592,7.351891506067099,148.73333333333332,146.86666666666667,13.75,6.5,7.25,0.3649635036496512,13.633333333333333,13.625,123.0,2.7568922305764465,0.5723630417007408,122.43333333333332,121.9,6.5,71.87315789473685,8.2025646349798
2020-01-01,3000.5,64.3097470238095,-1.8202416759607096,8.506688642826155,6.904762001044537,24.76433789237947,65.17775462895534,71.44462278456801,75.02442247050355,-0.0877164426287139,-3.7,-0.6,-2.15,-248.0,-115.78947368421052,-168.25396825396825,-33.928571428571416,-81.25,-51.13636363636365,-3.566666666666664,-8.299999999999999,-0.9,-0.6666666666666666,-2.233333333333334,-4.483333333333334,150.2,-0.1329787234042645,7.59312320916905,149.73333333333332,147.86666666666665,13.75,6.5,7.25,0.3649635036496512,13.633333333333333,13.625,123.4,3.523489932885915,0.3252032520325354,122.9,122.25,6.5,73.02342105263159,8.006534220429568
2020-02-01,2950.3,54.6273599999999,-15.055862403291489,-15.351735774711228,6.648417696087304,24.480702650893296,65.3108809329236,70.82861252901246,75.09084892266405,-0.0779025791847711,-6.2,-0.3,-3.25,-788.8888888888889,-106.0,-210.1694915254237,67.56756756756756,-50.0,51.16279069767442,-5.166666666666664,-7.716666666666665,-1.366666666666667,-1.2333333333333332,-3.266666666666667,-4.4750000000000005,149.1,-0.7323568575232975,6.576125804145816,149.9,148.54999999999998,13.75,6.5,7.25,0.3649635036496512,13.633333333333333,13.625,122.2,2.259414225941425,-0.972447325769854,122.86666666666667,122.36666666666667,6.5,74.17368421052632,7.9896621390785425
2020-03-01,2650.8,33.3587380681818,-26.46315494545357,-50.01687433595774,8.653240724667883,24.40241593413731,64.60539527686299,69.95736651310337,75.00245290940647,-0.0765033262828428,-36.8,-17.278,-29.55,1035.6666666666663,-1692.8571428571431,1183.8750000000005,493.5483870967741,5987.000000000006,809.2307692307692,-15.566666666666665,-12.1,-7.733333333333334,-4.766666666666667,-11.65,-8.433333333333334,148.6,-0.3353454057679395,5.840455840455827,149.29999999999998,149.01666666666668,13.75,6.5,7.25,0.3649635036496512,13.633333333333333,13.625,120.4,0.417014178482078,-1.4729950900163602,122.0,122.21666666666664,6.5,75.24973684210526,7.882616760214072
2020-04-01,2200.2,19.9016837499999,-26.46315494545357,-54.169622147383954,11.822376286587192,24.592591591356687,63.400134132021705,68.95862317598215,74.83842002812341,-0.0806061488463191,-52.209999999999994,-17.278,-34.357,-3095.5,-990.7407407407406,-1992.1052631578948,160.05434782608697,115.69506726457396,143.3164128595601,-46.23333333333333,-24.899999999999995,-20.266666666666666,-12.233333333333334,-34.9,-18.566666666666663,151.4,1.8842530282638048,7.223796033994345,149.70000000000002,149.71666666666667,13.75,6.5,7.25,0.3649635036496512,13.633333333333333,13.625,119.2,-1.5689512799339278,-0.996677740863794,120.6,121.75,6.5,76.4,7.696303544305335
2020-05-01,2300.6,30.605539617647,20.049971569040075,-54.169622147383954,13.252186178415483,24.567558359369823,62.37645530109479,68.10012087014648,74.7473662277536,-0.0840478033800496,-52.209999999999994,-9.7,-34.357,-3095.5,-219.7530864197531,-1063.8554216867471,-26.54127481713689,-79.83367983367984,-44.36717663421419,-56.58333333333333,-36.383333333333326,-20.266666666666666,-12.378,-38.425,-25.20833333333333,150.9,-0.3302509907529671,6.26760563380282,150.29999999999998,150.1,13.75,6.5,7.25,0.3649635036496512,13.633333333333333,13.625,117.5,-3.3717105263157854,-1.4261744966442946,119.03333333333336,120.95,6.5,75.75,7.7409252374619095
2020-06-01,2580.9,40.6338686363636,20.049971569040075,-34.8549206884654,13.83410613117111,24.3769970783502,61.65458158371042,67.35959755674935,74.68021691209704,-0.0846949236629945,-34.8,6.9,-13.95,241.17647058823528,-6.756756756756754,896.4285714285717,-50.49786628733997,-171.13402061855672,-65.125,-56.58333333333333,-41.24999999999999,-16.966666666666665,-12.35,-38.425,-26.8,151.8,0.5964214711729587,6.228131560531836,151.36666666666667,150.33333333333334,13.75,6.5,7.25,0.3649635036496512,13.633333333333333,13.625,119.3,-1.8106995884773716,1.5319148936170146,118.66666666666669,120.33333333333331,6.5,75.56,7.855893454295412
2020-07-01,2720.4,43.347552547619,6.678379397099543,-31.87240399090915,14.187508434757822,24.08667063147292,60.86416155575228,66.62400106485423,74.61543618550974,-0.086452921125153,-23.7,1.8,-10.95,887.5,-78.82352941176471,-459.0163934426229,-31.89655172413792,-73.91304347826086,-21.505376344086024,-42.93333333333333,-43.11666666666667,-0.3333333333333306,-11.949999999999998,-21.633333333333336,-27.621333333333332,153.9,1.383399209486158,6.726768377253833,152.20000000000002,150.95000000000002,13.75,6.5,7.25,0.3649635036496512,13.633333333333333,13.625,121.0,-0.2473206924979321,1.4249790444258226,119.26666666666668,119.93333333333334,6.5,75.5,7.908534207301484
2020-08-01,2880.7,44.1900176052631,1.943512397196168,-25.543127577145707,14.498133527289632,23.69405833051613,60.21925095048912,65.86305043948063,74.52733441462989,-0.0856899194819015,-10.2,-3.0,-6.6,5.154639175257736,-196.7741935483871,100.0,-56.9620253164557,-266.66666666666663,-39.72602739726028,-22.899999999999995,-43.11666666666667,1.9000000000000028,-12.378,-10.5,-27.621333333333332,154.7,0.5198180636777128,6.689655172413778,153.46666666666667,151.88333333333333,13.75,6.5,7.25,0.3649635036496512,13.633333333333333,13.625,122.0,0.4115226337448652,0.8264462809917328,120.76666666666668,119.9,6.5,74.25,7.965788599152331
2020-09-01,3050.2,41.3541066590909,-6.417537488906633,-33.000788024443914,14.881136005270362,23.433309546563148,59.47120739864929,65.13976640235941,74.42519493142281,-0.0870214819116207,5.3,2.4,3.85,-150.47619047619048,-318.1818181818182,-166.3793103448276,-151.96078431372547,-179.99999999999997,-158.33333333333331,-9.533333333333331,-38.23333333333333,0.4000000000000026,-8.283333333333333,-4.566666666666666,-23.258333333333336,156.4,1.0989010989011172,7.270233196159115,155.0,153.18333333333334,13.75,6.5,7.25,0.3649635036496512,13.633333333333333,13.625,122.9,1.3190436933223415,0.7377049180327999,121.96666666666664,120.31666666666666,6.5,73.0,8.022962441222083
2020-10-01,3150.5,40.658228,-1.6827316929549196,-31.89966723773434,15.1472247284191,23.24811989245273,58.51917838406596,64.46291555738587,74.3384125208408,-0.0922039768435342,18.1,7.3,12.7,-195.76719576719577,-321.21212121212125,-214.41441441441444,241.50943396226415,204.16666666666663,229.87012987012992,4.400000000000001,-19.266666666666666,2.233333333333336,0.9500000000000014,3.316666666666667,-9.158333333333337,158.4,1.278772378516635,7.608695652173925,156.5,154.35,13.75,6.5,7.25,0.3649635036496512,13.633333333333333,13.625,123.6,1.3114754098360717,0.5695687550854256,122.83333333333331,121.05,6.5,73.18,8.05531644938211
